302221	3024
302221	6160
302221	7024
302221	7090
302221	8250
302221	10279
302221	11073
302221	12156
302221	105155
302221	105208
302221	107036
302221	107138
302221	107166
302221	108183
302221	201205
302221	202024
302221	203160
302221	203187
302221	204037
302221	206038
302221	208014
302221	208103
302221	209064
302221	209202
302221	210083
302221	210088
302221	210200
302221	210227
302221	211059
302221	211269
302221	212177
302221	9202046
302221	9204030
302221	9205068
302221	9209032
302221	9212045
302221	9303017
302221	9304055
302221	9307171
302221	9504129
302221	9510009
302221	9510182
302221	9605028
302221	9606139
302221	9608034
302221	9702110
302221	9804176
302221	9805157
302221	9807124
302221	9810072
302221	9901020
302221	9906039
302221	9907133
302221	9908130
302221	9910144
302221	9912204
301117	8052
301117	9061
301117	9181
301117	11149
301117	11225
301117	104015
301117	106059
301117	111072
301117	203211
301117	203255
301117	204008
301117	204070
301117	204143
301117	204187
301117	204198
301117	205003
301117	205121
301117	207156
301117	208019
301117	209034
301117	209091
301117	209122
301117	210001
301117	210101
301117	210109
301117	212256
301117	301024
301117	9904075
301001	12084
301001	112263
301001	9612100
301001	9709229
301001	9710069
301001	9807163
301001	9810165
301001	9811016
301002	2160
301002	9126
301002	11127
301002	104071
301002	105111
301002	110193
301002	202189
301002	204047
301002	206220
301002	209051
301002	209181
301002	211028
301002	9301052
301002	9404071
301002	9612146
301002	9802042
301002	9902195
301002	9903132
301002	9903225
301002	9904017
301002	9909070
301002	9909134
301003	5061
301003	7036
301003	9171
301003	101126
301003	110242
301003	112044
301003	201081
301003	201182
301003	202021
301003	202109
301003	202111
301003	202179
301003	202190
301003	208114
301003	211289
301003	9310112
301003	9310202
301003	9311012
301003	9311187
301003	9404063
301003	9409021
301003	9411099
301003	9611203
301003	9902149
301004	101148
301004	209233
301005	4111
301005	4195
301005	10124
301005	101074
301005	102114
301005	110263
301005	111130
301005	203146
301005	203202
301005	203206
301005	204156
301005	205230
301005	209205
301005	210011
301005	212239
301005	212245
301005	9205027
301005	9207091
301005	9210068
301005	9505097
301005	9605032
301005	9910030
301006	8142
301006	103067
301006	107177
301006	203256
301006	206017
301006	206255
301006	207106
301006	208048
301006	211069
301006	211170
301006	9407087
301006	9411048
301006	9411057
301006	9503163
301006	9505062
301006	9509066
301006	9708044
301006	9811131
301007	10176
301007	102014
301007	108111
301007	205125
301007	211051
301007	9311147
301007	9511106
301007	9605161
301008	1137
301008	5229
301008	101035
301008	9401059
301008	9404005
301008	9404031
301008	9605183
301008	9806110
301008	9903096
301008	9904199
301008	9912146
301009	5098
301009	10116
301009	110242
301009	112044
301009	201081
301009	202021
301009	202109
301009	203028
301009	203164
301009	203186
301009	203231
301009	204004
301009	204026
301009	204033
301009	204054
301009	205033
301009	205048
301009	205183
301009	205270
301009	205302
301009	205321
301009	206062
301009	206079
301009	206131
301009	206167
301009	207067
301009	207175
301009	208010
301009	208038
301009	208178
301009	209002
301009	209179
301009	209251
301009	211011
301009	211032
301009	211178
301009	212165
301009	212166
301009	212184
301009	212208
301010	4056
301010	8140
301010	11110
301010	12143
301010	101083
301010	102138
301010	103241
301010	105070
301010	105249
301010	106113
301010	108098
301010	110087
301010	110108
301010	111085
301010	112045
301010	112066
301010	112080
301010	202094
301010	202163
301010	202198
301010	203101
301010	203191
