103195	2034
103195	2231
103195	5245
103195	8123
103195	104221
103195	107020
103195	9411122
103195	9501042
103195	9501124
103195	9512073
103195	9609040
103195	9701028
103195	9803056
103195	9901063
103195	9905206
106174	2087
106174	4125
106174	12104
106174	102046
106174	9303040
106174	9807051
106067	5016
106067	8054
106067	104146
106067	106050
106067	9603194
106067	9705172
106067	9903210
106067	9904207
106067	9909062
105085	3093
105085	3160
105085	3231
105085	5199
105085	5204
105085	6091
105085	6246
105085	7140
105085	7204
105085	8092
105085	9142
105085	10006
105085	10017
105085	10060
105085	10090
105085	11095
105085	102182
105085	9711162
105085	9711165
105085	9908142
105085	9909202
102118	9205018
102118	9209062
102118	9703020
102171	3077
102171	4128
102171	9203016
102171	9303077
102171	9307089
105042	5154
105042	7179
105042	9075
105042	9807024
105042	9812101
105042	9904107
105042	9909123
105042	9911211
101062	10214
101062	9709084
101062	9811015
107135	6057
107135	7108
107135	11196
107135	9902064
107051	4049
107051	6231
107051	8161
107051	12070
107051	12075
107051	102006
107051	104041
107051	104172
107051	9408074
107051	9603126
107051	9604055
107051	9610234
107051	9611100
107051	9701025
107051	9701149
107051	9702187
107051	9703030
107051	9704018
107051	9707250
107051	9709029
107051	9711053
107051	9802109
107051	9802168
107051	9804121
107051	9805071
107051	9805200
107051	9807232
107051	9901093
107051	9905092
107051	9908107
107051	9909094
107051	9911147
107051	9912086
107051	9912227
107051	9912279
107254	3275
107254	11225
107254	103211
107254	104170
107254	9604090
107254	9906064
107254	9911161
106176	4087
106176	9402044
106176	9403198
106176	9407087
106176	9407106
106176	9408099
106176	9408155
106176	9503163
106176	9504080
106176	9505062
106176	9509066
106176	9509130
106176	9510222
106176	9511154
106176	9603002
106176	9603051
106176	9607151
106176	9611097
106176	9612128
106176	9701009
106176	9706145
106176	9707005
106176	9707244
104189	3114
104189	101089
104189	102106
104189	103005
104189	9205018
104189	9205088
104189	9209062
104189	9210115
104189	9211096
104189	9303027
104189	9303136
104189	9305181
104189	9309011
104189	9403180
104189	9405112
104189	9502030
104189	9502031
104189	9505009
104189	9507026
104189	9507105
104189	9510201
104189	9708077
104189	9708140
104189	9806117
104189	9807023
104189	9810001
104189	9810235
104189	9811110
104189	9901046
104189	9909064
104189	9911092
101164	1192
101164	2230
101164	3237
101164	4097
101164	5127
101164	7064
101164	9197
101164	10203
101164	10232
101164	11156
101164	11230
101164	9711200
101164	9802109
101164	9802150
101164	9804058
101164	9805171
101164	9806087
101164	9808017
101164	9812007
101164	9903238
101164	9904143
101164	9906127
101081	1167
101081	5048
101081	5129
101081	5204
101081	5272
101081	6219
101081	7131
101081	9037
101081	12175
101081	101039
101081	9711162
101081	9901080
101081	9908142
101081	9912072
102157	2016
102157	2233
102157	6006
102157	7204
102157	8027
102157	10175
102157	10220
102157	11172
102157	101029
102157	9204057
102157	9507016
102157	9508111
102157	9509098
102157	9510135
102157	9610043
102157	9612017
102157	9612115
102157	9707237
102157	9711162
102157	9803166
102157	9807198
102157	9810099
102157	9810185
102157	9811213
102157	9908056
102157	9908142
111228	2142
111228	3029
111228	3184
111228	3262
111228	4189
111228	7007
111228	7013
111228	7073
111228	8165
111228	11056
111228	11102
111228	12128
111228	103064
111228	103197
111228	105248
111228	106124
111228	106146
111228	106259
111228	107150
111228	107160
111228	107242
111228	9203069
111228	9207019
111228	9207031
111228	9303119
111228	9303160
111228	9407074
111228	9503209
111228	9511134
111228	9512210
111228	9601163
111228	9603156
111228	9604007
111228	9604026
111228	9605062
111228	9605152
111228	9606050
111228	9606102
111228	9606130
111228	9606138
111228	9606143
111228	9606154
111228	9607168
111228	9610168
111228	9611040
111228	9611160
111228	9703028
111228	9704082
111228	9705240
111228	9707060
111228	9707090
111228	9708160
111228	9710248
111228	9711155
111228	9802102
111228	9803071
111228	9803092
111228	9807034
111228	9807091
111228	9808124
111228	9808169
111228	9810105
111228	9811228
111228	9902104
111228	9903162
111228	9904056
111228	9906188
111228	9907141
111228	9908139
111228	9909068
111228	9909129
111228	9911163
111228	9912143
111228	9912230
103186	1124
103186	2050
103186	11194
103186	11276
103186	9312158
103186	9502109
